iata_code,airport_name,city,country_code,country_name,airport_type,coordinates
IGU,Cataratas International Airport,Foz do Iguaçu,BR,Brazil,medium_airport,"-25.594167, -54.489444"
IJU,João Batista Bos Filho Airport,Ijuí,BR,Brazil,small_airport,"-28.368711, -53.846568"
IMP,Prefeito Renato Moreira Airport,Imperatriz,BR,Brazil,medium_airport,"-5.53129, -47.459999"
IOS,Bahia - Jorge Amado Airport,Ilhéus,BR,Brazil,medium_airport,"-14.815929, -39.033458"
IPG,Ipiranga Airport,Santo Antônio do Içá,BR,Brazil,small_airport,"-2.940141, -69.694264"
IPN,Usiminas Airport,Ipatinga,BR,Brazil,medium_airport,"-19.470699, -42.487598"
IPU,Ipiaú Airport,Ipiaú,BR,Brazil,small_airport,"-14.173538, -39.68399"
IRE,Irecê Airport,Irecê,BR,Brazil,small_airport,"-11.339900016784668, -41.84700012207031"
IRZ,Tapuruquara Airport,Santa Isabel Do Rio Negro,BR,Brazil,small_airport,"-0.3786, -64.9923"
ITA,Itacoatiara Airport,Itacoatiara,BR,Brazil,medium_airport,"-3.126539, -58.481668"
ITB,Itaituba Airport,Itaituba,BR,Brazil,medium_airport,"-4.242131, -56.000651"
ITE,Ituberá Airport,Ituberá,BR,Brazil,small_airport,"-13.731571, -39.140377"
ITI,Fazenda Americana Airport,Itambacuri,BR,Brazil,small_airport,"-18.147591, -41.715044"
ITJ,Campo Comandantes Airport,Itajaí,BR,Brazil,small_airport,"-26.983055, -48.816387"
ITN,Tertuliano Guedes de Pinho Airport,Itabuna,BR,Brazil,small_airport,"-14.8105, -39.290401"
ITP,Itaperuna Airport,Itaperuna,BR,Brazil,small_airport,"-21.219299316399997, -41.8759002686"
ITQ,Itaqui Airport,Itaqui,BR,Brazil,small_airport,"-29.173099517822266, -56.53670120239258"
ITR,Francisco Vilela do Amaral Airport,Itumbiara,BR,Brazil,small_airport,"-18.4447, -49.213402"
IUP,Apuí Airport,Apuí,BR,Brazil,small_airport,"-7.172773, -59.8396"
IZA,Presidente Itamar Franco Airport,Juiz de Fora,BR,Brazil,medium_airport,"-21.513086, -43.173069"
JAW,Araripina Airport,Araripina,BR,Brazil,small_airport,"-7.586417, -40.535431"
JBS,São Borja Airport,São Borja,BR,Brazil,small_airport,"-28.6549, -56.034599"
JCB,Santa Terezinha Airport,Joaçaba,BR,Brazil,small_airport,"-27.171514, -51.553327"
JCM,Jacobina Airport,Jacobina,BR,Brazil,small_airport,"-11.1632, -40.553101"
JCR,Jacareacanga Airport,Jacareacanga,BR,Brazil,medium_airport,"-6.23316, -57.776901"
JCS,Crateús Airport,Crateús,BR,Brazil,small_airport,"-5.21135, -40.704201"
JDF,Francisco de Assis Airport,Juiz de Fora,BR,Brazil,medium_airport,"-21.791482, -43.386072"
JDO,Orlando Bezerra de Menezes Airport,Juazeiro do Norte,BR,Brazil,small_airport,"-7.21932, -39.269096"
JDR,Prefeito Octávio de Almeida Neves Airport,São João Del Rei,BR,Brazil,small_airport,"-21.085638, -44.225299"
JEQ,Jequié Airport,Jequié,BR,Brazil,small_airport,"-13.8777, -40.071602"
JHF,São Paulo Catarina Executive Airport,São Roque,BR,Brazil,medium_airport,"-23.426886, -47.165658"
JIA,Juína Airport,Juína,BR,Brazil,small_airport,"-11.419444, -58.701668"
JJD,Comandante Ariston Pessoa Airport,Cruz,BR,Brazil,medium_airport,"-2.906425, -40.357338"
JJG,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,BR,Brazil,small_airport,"-28.6753, -49.0596"
JLS,Jales Airport,Jales,BR,Brazil,small_airport,"-20.292296, -50.545546"
JMA,Aeroporto Elias Breder Airport,Manhuaçu,BR,Brazil,small_airport,"-20.259722, -42.183887"
JMR,Maricá Airport,Maricá,BR,Brazil,small_airport,"-22.9195, -42.830898"
JNA,Januária Airport,Januária,BR,Brazil,small_airport,"-15.4738, -44.385502"
JOI,Lauro Carneiro de Loyola Airport,Joinville,BR,Brazil,medium_airport,"-26.224501, -48.797401"
JPA,Presidente Castro Pinto International Airport,João Pessoa,BR,Brazil,medium_airport,"-7.148691, -34.950554"
JPE,Nagib Demachki Airport,Paragominas,BR,Brazil,small_airport,"-3.019798, -47.316474"
JPO,Aeroporto Brigadeiro Firmino Ayres,Patos,BR,Brazil,small_airport,"-7.03899, -37.251598"
JPR,Ji-Paraná Airport,Ji-Paraná,BR,Brazil,small_airport,"-10.870743, -61.846675"
JPY,Paraty Airport,Paraty,BR,Brazil,small_airport,"-23.224044, -44.7234"
JRN,Juruena Airport,Juruena,BR,Brazil,small_airport,"-10.305833, -58.489445"
JRT,Juruti Airport,Juruti,BR,Brazil,small_airport,"-2.186667, -56.090279"
JSB,Walfrido Salmito de Almeida Airport,São Benedito,BR,Brazil,small_airport,"-4.042841, -40.893813"
JSO,Dr. Luciano de Arruda Coelho Regional Airport,Sobral,BR,Brazil,medium_airport,"-3.614488, -40.231426"
JTA,Pedro Teixeira Castelo Airport,Tauá,BR,Brazil,small_airport,"-5.9334, -40.2975"
JTC,Bauru/Arealva–Moussa Nakhal Tobias State Airport,Bauru,BR,Brazil,medium_airport,"-22.160755, -49.070325"
JTI,Jataí Airport,Jataí,BR,Brazil,small_airport,"-17.8299007416, -51.7729988098"
JTN,Itanhaém Airport,Itanhaém,BR,Brazil,small_airport,"-24.159729, -46.790604"
JUA,Inácio Luís do Nascimento Airport,Juara,BR,Brazil,small_airport,"-11.2966, -57.5495"
LAJ,Lages Airport,Lages,BR,Brazil,medium_airport,"-27.782101, -50.281502"
LAZ,Bom Jesus da Lapa Airport,Bom Jesus da Lapa,BR,Brazil,medium_airport,"-13.2621, -43.4081"
LBR,Lábrea Airport,Lábrea,BR,Brazil,small_airport,"-7.27897, -64.769501"
LCB,André Antônio Maggi Airport,Pontes e Lacerda,BR,Brazil,small_airport,"-15.1934, -59.3848"
LDB,Governor José Richa Airport,Londrina,BR,Brazil,medium_airport,"-23.334375, -51.128365"
LEC,Coronel Horácio de Mattos Airport,Lençóis,BR,Brazil,small_airport,"-12.4823, -41.277"
LEP,Leopoldina Airport,Leopoldina,BR,Brazil,small_airport,"-21.468226, -42.727076"
LHN,Linhares Municipal Airport,Linhares,BR,Brazil,medium_airport,"-19.355202, -40.07128"
LIP,Lins Airport,Lins,BR,Brazil,medium_airport,"-21.663491, -49.729954"
LOI,Helmuth Baungarten Airport,Lontras,BR,Brazil,small_airport,"-27.159999847399998, -49.5424995422"
LVR,Municipal Bom Futuro Airport,Lucas do Rio Verde,BR,Brazil,small_airport,"-13.037861, -55.95025"
MAB,João Correa da Rocha Airport,Marabá,BR,Brazil,medium_airport,"-5.36859, -49.138"
MAO,Eduardo Gomes International Airport,Manaus,BR,Brazil,large_airport,"-3.03861, -60.049702"
MBK,Orlando Villas Boas Regional Airport,Matupá,BR,Brazil,small_airport,"-10.170368, -54.953964"
MBZ,Maués Airport,Maués,BR,Brazil,small_airport,"-3.37217, -57.7248"
MCP,Macapá - Alberto Alcolumbre International Airport,Macapá,BR,Brazil,medium_airport,"0.050664, -51.072201"
MCZ,Zumbi dos Palmares Airport,Maceió,BR,Brazil,medium_airport,"-9.51081, -35.791698"
MEA,Macaé Benedito Lacerda Airport,Macaé,BR,Brazil,medium_airport,"-22.343, -41.765999"
MEU,Monte Dourado - Serra do Areão Airport,Almeirim,BR,Brazil,medium_airport,"-0.889839, -52.6022"
MGF,Regional de Maringá - Sílvio Name Júnior Airport,Maringá,BR,Brazil,medium_airport,"-23.47606, -52.016187"
MII,Frank Miloye Milenkowichi–Marília State Airport,Marília,BR,Brazil,medium_airport,"-22.196899, -49.926485"
MNX,Manicoré Airport,Manicoré,BR,Brazil,medium_airport,"-5.81138, -61.278301"
MOC,Mário Ribeiro Airport,Montes Claros,BR,Brazil,medium_airport,"-16.706919, -43.818901"
MQH,Minaçu Airport,Minaçu,BR,Brazil,medium_airport,"-13.5491, -48.195301"
MTE,Monte Alegre Airport,Monte Alegre,BR,Brazil,small_airport,"-1.9958, -54.0742"
MTG,Vila Bela da Santíssima Trindade Airport,Vila Bela Da Santíssima Trindade,BR,Brazil,small_airport,"-14.995499, -59.945662"
MUU,Barra Grande Airport,Maraú,BR,Brazil,small_airport,"-13.906082, -38.940804"
MVF,Dix-Sept Rosado Airport,Mossoró,BR,Brazil,medium_airport,"-5.20192, -37.3643"
MVS,Mucuri Airport,Mucuri,BR,Brazil,small_airport,"-18.048901, -39.864321"
MXQ,Lorenzo Airport,Cairu,BR,Brazil,small_airport,"-13.389444, -38.91"
NAT,São Gonçalo do Amarante - Governador Aluízio Alves International Airport,Natal,BR,Brazil,medium_airport,"-5.769804, -35.366578"
NNU,Nanuque Airport,Nanuque,BR,Brazil,small_airport,"-17.823158, -40.329662"
NOK,Xavantina Airport,Nova Xavantina,BR,Brazil,small_airport,"-14.697778, -52.347246"
NPR,Novo Progresso Airport,Novo Progresso,BR,Brazil,small_airport,"-7.125833, -55.400833"
NQL,Niquelândia Airport,Niquelândia,BR,Brazil,small_airport,"-14.434869, -48.491615"
NSR,Serra da Capivara Airport,São Raimundo Nonato,BR,Brazil,small_airport,"-9.083392, -42.644656"
NVM,Brigadeiro Eduardo Gomes Airport,Nova Mutum,BR,Brazil,small_airport,"-13.821021, -56.038591"
NVP,Novo Aripuanã Airport,Novo Aripuanã,BR,Brazil,small_airport,"-5.11803, -60.364899"
NVT,Ministro Victor Konder International Airport,Navegantes,BR,Brazil,medium_airport,"-26.879431, -48.650979"
OAL,Cacoal Airport,Cacoal,BR,Brazil,small_airport,"-11.496, -61.4508"
OBI,Óbidos Municipal Airport,Óbidos,BR,Brazil,small_airport,"-1.867981, -55.514596"
OIA,Ourilândia do Norte Airport,Ourilândia do Norte,BR,Brazil,small_airport,"-6.762992, -51.04993"
OLC,Senadora Eunice Micheles Airport,São Paulo De Olivença,BR,Brazil,small_airport,"-3.46907, -68.921056"
OPP,Salinópolis Airport,Salinópolis,BR,Brazil,small_airport,"-0.696111, -47.336111"
OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,Brazil,small_airport,"-11.885001, -55.586109"
ORX,Oriximiná Airport,Oriximiná,BR,Brazil,small_airport,"-1.71408, -55.836201"
OTT,Andre Maggi Airport,Cotriguaçu,BR,Brazil,small_airport,"-9.898611, -58.581944"
OUS,Jornalista Benedito Pimentel Airport,Ourinhos,BR,Brazil,small_airport,"-22.966598, -49.912049"
OYK,Oiapoque Airport,Oiapoque,BR,Brazil,medium_airport,"3.85412, -51.797056"
PAV,Paulo Afonso Airport,Paulo Afonso,BR,Brazil,medium_airport,"-9.40088, -38.250599"
PBA,Fábio Perini Airport,Cairu,BR,Brazil,small_airport,"-13.5648, -38.939999"
PBB,Paranaíba Airport,Paranaíba,BR,Brazil,small_airport,"-19.651199340820312, -51.19940185546875"
PBQ,Pimenta Bueno Airport,Pimenta Bueno,BR,Brazil,small_airport,"-11.6416, -61.1791"
PBX,Fazenda Piraguassu Airport,Porto Alegre do Norte,BR,Brazil,small_airport,"-10.85935, -51.688152"
PCS,Picos Airport,Picos,BR,Brazil,small_airport,"-7.061385, -41.525871"
PDF,Prado Airport,Prado,BR,Brazil,small_airport,"-17.296976, -39.271131"
PDR,Presidente José Sarney Airport,Presidente Dutra,BR,Brazil,small_airport,"-5.3098, -44.481"
PET,João Simões Lopes Neto International Airport,Pelotas,BR,Brazil,medium_airport,"-31.717253, -52.327952"
PFB,Lauro Kurtz Airport,Passo Fundo,BR,Brazil,medium_airport,"-28.243976, -52.32777"
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,BR,Brazil,medium_airport,"-25.184476, -50.143822"
PHB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,Parnaíba,BR,Brazil,medium_airport,"-2.89375, -41.731998"
PHI,Pinheiro Airport,Pinheiro,BR,Brazil,small_airport,"-2.477426, -45.105003"
PIN,Parintins Airport,Parintins,BR,Brazil,small_airport,"-2.673521, -56.777625"
PIV,Pirapora Airport,Pirapora,BR,Brazil,small_airport,"-17.3169002532959, -44.86029815673828"
PLL,Ponta Pelada Airport / Manaus Air Base,Manaus,BR,Brazil,medium_airport,"-3.14604, -59.986301"
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,Brazil,medium_airport,"-19.85074, -43.950316"
PMG,Ponta Porã Airport,Ponta Porã,BR,Brazil,medium_airport,"-22.549601, -55.702599"
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,Brazil,medium_airport,"-10.2915, -48.356998"
PNB,Porto Nacional Airport,Porto Nacional,BR,Brazil,medium_airport,"-10.719402, -48.3997"
PNG,Paranaguá Airport,Paranaguá,BR,Brazil,small_airport,"-25.5401, -48.5312"
PNZ,Senador Nilo Coelho Airport,Petrolina,BR,Brazil,medium_airport,"-9.362422, -40.569098"
POA,Salgado Filho International Airport,Porto Alegre,BR,Brazil,medium_airport,"-29.994712, -51.166592"
POJ,Patos de Minas Airport,Patos de Minas,BR,Brazil,small_airport,"-18.672673, -46.491292"
POO,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,BR,Brazil,medium_airport,"-21.842529, -46.569768"
PPB,Presidente Prudente Airport,Presidente Prudente,BR,Brazil,medium_airport,"-22.1751, -51.424599"
PPY,Pouso Alegre Airport,Pouso Alegre,BR,Brazil,small_airport,"-22.2892, -45.919102"
PSW,Municipal José Figueiredo Airport,Passos,BR,Brazil,small_airport,"-20.732200622558594, -46.661800384521484"
PTO,Juvenal Loureiro Cardoso Airport,Pato Branco,BR,Brazil,small_airport,"-26.217184, -52.694463"
PTQ,Porto de Moz Airport,Porto De Moz,BR,Brazil,small_airport,"-1.74145, -52.236099"
PVH,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,BR,Brazil,medium_airport,"-8.707854, -63.90242"
PVI,Paranavaí Airport,Paranavaí,BR,Brazil,small_airport,"-23.089899, -52.488499"
PYT,Pedro Rabelo de Souza Airport,Paracatu,BR,Brazil,small_airport,"-17.242599, -46.883099"
QCH,Colatina Airport,Colatina,BR,Brazil,small_airport,"-19.487476, -40.579362"
QCP,Currais Novos Airport,Currais Novos,BR,Brazil,small_airport,"-6.280832767486572, -36.540279388427734"
QDB,Cachoeira do Sul Airport,Cachoeira Do Sul,BR,Brazil,small_airport,"-30.00189971923828, -52.940799713134766"
QDV,Comte. Rolim Adolfo Amaro–Jundiaí State Airport,Jundiaí,BR,Brazil,small_airport,"-23.180861, -46.943921"
QGF,Montenegro Airport,Montenegro,BR,Brazil,small_airport,"-29.71940040588379, -51.48939895629883"
QGP,Garanhuns Airport,Garanhuns,BR,Brazil,small_airport,"-8.83428, -36.4716"
QHN,Taguatinga Airport,Taguatinga,BR,Brazil,small_airport,"-12.433889389038086, -46.40055465698242"
QHV,Novo Hamburgo Airport,Novo Hamburgo,BR,Brazil,small_airport,"-29.69610023498535, -51.08169937133789"
QIG,Iguatu Airport,Iguatu,BR,Brazil,small_airport,"-6.346319, -39.294448"
QIT,Itapetinga Airport,Itapetinga,BR,Brazil,small_airport,"-15.244500160217285, -40.277198791503906"
QNS,Canoas Air Force Base,Porto Alegre,BR,Brazil,medium_airport,"-29.945928, -51.144413"
QPS,Campo Fontenelle,Pirassununga,BR,Brazil,medium_airport,"-21.984692, -47.341207"
QSC,Mário Pereira Lopes–São Carlos Airport,São Carlos,BR,Brazil,small_airport,"-21.875032, -47.903851"
RAO,Leite Lopes Airport,Ribeirão Preto,BR,Brazil,medium_airport,"-21.134314, -47.774053"
RBB,Borba Airport,Borba,BR,Brazil,small_airport,"-4.40634, -59.602402"
RBR,Rio Branco-Plácido de Castro International Airport,Rio Branco,BR,Brazil,medium_airport,"-9.869031, -67.893984"
RDC,Redenção Airport,Redenção,BR,Brazil,small_airport,"-8.03329, -49.9799"
REC,Recife/Guararapes - Gilberto Freyre International Airport,Recife,BR,Brazil,medium_airport,"-8.125984, -34.923316"
REZ,Resende Airport,Resende,BR,Brazil,small_airport,"-22.4785, -44.480301"
RIA,Santa Maria Airport,Santa Maria,BR,Brazil,medium_airport,"-29.711399, -53.688202"
RIG,Rio Grande Regional Airport,Rio Grande,BR,Brazil,small_airport,"-32.083065, -52.167184"
ROO,Maestro Marinho Franco Airport,Rondonópolis,BR,Brazil,medium_airport,"-16.584292, -54.724803"
RPU,Urucu Airport,Urucu,BR,Brazil,small_airport,"-4.884263, -65.355421"
RRJ,Jacarepaguá - Roberto Marinho Airport,Rio De Janeiro,BR,Brazil,small_airport,"-22.986773, -43.372194"
RTE,Campo de Marte Airport,São Paulo,BR,Brazil,medium_airport,"-23.5091, -46.637798"
RVD,General Leite de Castro Airport,Rio Verde,BR,Brazil,small_airport,"-17.834723, -50.956112"
SBJ,São Mateus - Ernesto Bonomo Airport,São Mateus,BR,Brazil,small_airport,"-18.7213, -39.833698"
SDU,Santos Dumont Airport,Rio de Janeiro,BR,Brazil,medium_airport,"-22.9105, -43.163101"
SET,Santa Magalhães Airport,Serra Talhada,BR,Brazil,small_airport,"-8.061433, -38.328888"
SFK,Soure Airport,Soure,BR,Brazil,small_airport,"-0.697844, -48.519759"
SFV,Fazenda Trêz Irmãos Airport,Santa Fé Do Sul,BR,Brazil,small_airport,"-20.227777, -50.968334"
SJK,Professor Urbano Ernesto Stumpf Airport,São José Dos Campos,BR,Brazil,medium_airport,"-23.2292, -45.8615"
SJL,São Gabriel da Cachoeira Airport,São Gabriel da Cachoeira,BR,Brazil,medium_airport,"-0.14835, -66.9855"
SJP,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,BR,Brazil,medium_airport,"-20.817113, -49.406963"
SLZ,Marechal Cunha Machado International Airport,São Luís,BR,Brazil,medium_airport,"-2.58536, -44.2341"
SMT,Adolino Bedin Regional Airport,Sorriso,BR,Brazil,small_airport,"-12.479177, -55.672341"
SNZ,Santa Cruz Air Force Base,Rio de Janeiro,BR,Brazil,medium_airport,"-22.9324, -43.719101"
SOD,Sorocaba Airport,Sorocaba,BR,Brazil,small_airport,"-23.478001, -47.490002"
SQM,São Miguel do Araguaia Airport,São Miguel Do Araguaia,BR,Brazil,small_airport,"-13.331299781799316, -50.197601318359375"
SQX,São Miguel do Oeste Hélio Wasum Airport,São Miguel do Oeste,BR,Brazil,small_airport,"-26.781601, -53.503502"
SQY,São Lourenço do Sul Airport,São Lourenço Do Sul,BR,Brazil,small_airport,"-31.38330078125, -52.032798767089844"
SRA,Luis Alberto Lehr Airport,Santa Rosa,BR,Brazil,small_airport,"-27.90658, -54.520628"
SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR,Brazil,large_airport,"-12.908611, -38.322498"
SSO,São Lourenço Airport,São Lourenço,BR,Brazil,small_airport,"-22.0909, -45.044498"
SSZ,Santos Nero Moura Air Base / Guarujá Airport,Guarujá,BR,Brazil,medium_airport,"-23.928192, -46.300195"
STM,Santarém - Maestro Wilson Fonseca International Airport,Santarém,BR,Brazil,medium_airport,"-2.422423, -54.79306"
STZ,Santa Terezinha Airport,Santa Terezinha,BR,Brazil,small_airport,"-10.464722, -50.518612"
SXO,São Félix do Araguaia Airport,São Félix Do Araguaia,BR,Brazil,small_airport,"-11.6324, -50.689602"
SXX,São Félix do Xingu Airport,São Félix do Xingu,BR,Brazil,small_airport,"-6.6413, -51.9523"
TBT,Tabatinga Airport,Tabatinga,BR,Brazil,medium_airport,"-4.25567, -69.935799"
TEC,Telêmaco Borba Airport,Telêmaco Borba,BR,Brazil,medium_airport,"-24.317801, -50.6516"
TFF,Tefé Airport,Tefé,BR,Brazil,medium_airport,"-3.38294, -64.724098"
TFL,Juscelino Kubitscheck Airport,Teófilo Otoni,BR,Brazil,small_airport,"-17.8923, -41.513599"
TGQ,Tangará da Serra Airport,Tangará da Serra,BR,Brazil,small_airport,"-14.662, -57.443744"
THE,Senador Petrônio Portela Airport,Teresina,BR,Brazil,medium_airport,"-5.06025, -42.823712"
TJL,Plínio Alarcom Airport,Três Lagoas,BR,Brazil,small_airport,"-20.752643, -51.682026"
TLZ,Catalão Airport,Catalão,BR,Brazil,small_airport,"-18.216801, -47.8997"
TMT,Trombetas Airport,Oriximiná,BR,Brazil,medium_airport,"-1.4896, -56.396801"
TOW,Toledo - Luiz Dalcanale Filho Municipal Airport,Toledo,BR,Brazil,small_airport,"-24.6863, -53.697498"
TRQ,Tarauacá Airport,Tarauacá,BR,Brazil,medium_airport,"-8.155534, -70.782985"
TSQ,Torres Airport,Torres,BR,Brazil,small_airport,"-29.4149, -49.810001"
TUR,Tucuruí Airport,Tucuruí,BR,Brazil,medium_airport,"-3.78601, -49.720299"
TXF,9 de Maio - Teixeira de Freitas Airport,Teixeira de Freitas,BR,Brazil,small_airport,"-17.524392, -39.668499"
UBA,Mário de Almeida Franco Airport,Uberaba,BR,Brazil,medium_airport,"-19.765036, -47.964805"
UBT,Ubatuba Gastão Madeira State Airport,Ubatuba,BR,Brazil,small_airport,"-23.440628, -45.074057"
UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR,Brazil,medium_airport,"-18.883579, -48.225936"
UMU,Orlando de Carvalho Airport,Umuarama,BR,Brazil,small_airport,"-23.7987, -53.313801"
UNA,Una-Comandatuba Airport,Una,BR,Brazil,small_airport,"-15.354358, -38.998729"
URG,Rubem Berta Airport,Uruguaiana,BR,Brazil,medium_airport,"-29.7822, -57.0382"
UVI,José Cleto Airport,União da Vitória,BR,Brazil,small_airport,"-26.233224, -51.066754"
VAG,Major Brigadeiro Trompowsky Airport,Varginha,BR,Brazil,medium_airport,"-21.591375, -45.474116"
VAL,Valença Airport,Valença,BR,Brazil,small_airport,"-13.2965, -38.992401"
VCC,Vacaria Airport,Vacaria,BR,Brazil,small_airport,"-28.43248, -51.023322"
VCP,Viracopos International Airport,Campinas,BR,Brazil,medium_airport,"-23.007404, -47.134502"
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,Brazil,medium_airport,"-14.907885, -40.914804"
VIA,Videira Airport,Videira,BR,Brazil,small_airport,"-26.999701, -51.141899"
VIX,Eurico de Aguiar Salles Airport,Vitória,BR,Brazil,large_airport,"-20.258, -40.285"
VLP,Vila Rica Airport,Vila Rica,BR,Brazil,small_airport,"-9.979444, -51.142223"
VOT,Domingos Pignatari Airport,Votuporanga,BR,Brazil,small_airport,"-20.458426, -50.003134"
VRZ,Padre Israel Airport,Lavras,BR,Brazil,small_airport,"-21.240601, -44.963902"
XAP,Serafin Enoss Bertaso Airport,Chapecó,BR,Brazil,medium_airport,"-27.134199, -52.656601"
XIG,Xinguara Municipal Airport,Xinguara,BR,Brazil,small_airport,"-7.0906, -49.9765"
ZMD,Sena Madureira Airport,Sena Madureira,BR,Brazil,small_airport,"-9.116, -68.6108"
ASD,Andros Town Airport,Andros Town,BS,Bahamas,medium_airport,"24.697901, -77.795601"
ATC,Arthur's Town Airport,Arthur's Town,BS,Bahamas,medium_airport,"24.6294, -75.673797"
AXP,Spring Point Airport,Spring Point,BS,Bahamas,medium_airport,"22.441799, -73.970901"
BIM,South Bimini Airport,South Bimini,BS,Bahamas,medium_airport,"25.6998996735, -79.2647018433"
CCZ,Chub Cay Airport,Chub Cay,BS,Bahamas,medium_airport,"25.417101, -77.880898"
CRI,Colonel Hill Airport,Colonel Hill,BS,Bahamas,medium_airport,"22.7456, -74.182404"
